artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
the replacements,somethin to dü,1981,country,deliver noise real tough boys halfpriced drug steal guitars somethin somethin nothin stand sweat girls sure beat work half stuff break guitars blah blah blah somethin somethin nothin somethin somethin somethin nothin somethin deliver noise real tough boys halfpriced drug steal guitars weather somethin somethin say somethin somethin husker break mould,51,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.7440092775364046,0.001461988,0.2311369204544756,0.001461988,0.001461988,0.001461988,0.001461988,obscene,0.5571428571428572
journey,who's crying now,1981,rock,mystery good hurt catch oneway street taste bittersweet survive feed heart burn desire wonder cry hearts bear lonely wonder cry nights wrong right change headstrong ways lover rage fight save feed heart burn desire wonder cry hearts bear lonely wonder cry tear till heartache whoooooaohwhoa whoooaoh oooooohwhoa oohwhooa feed heart burn desire wonder cry hearts bear lonely wonder cry,59,0.001119821,0.001119821,0.093366442,0.051858786,0.001119821,0.001119821,0.060789885,0.001119821,0.001119821,0.001119821,0.001119821,0.1374821944475522,0.085981267,0.5322884424439599,0.024795132,sadness,0.5571428571428572
juice newton,break it to me gently,1981,country,break gently easy feel break gently tear tear fall fast slowly share long teary away gradually break gently time little time ease pain slowly cause away gradually break gently time little time ease pain little longer cause cause,38,0.001644737,0.001644737,0.001644737,0.1796323147737729,0.001644737,0.1133260675593853,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.6305852704390877,0.001644737,sadness,0.5571428571428572
the tubes,amnesia,1981,pop,stand talk like remember share love time amnesia come cloud mind burn tear whisper word know curse blame deserve imprison amnesia break spell days go past haunt face look familiar yesterday deserve imprison amnesia break spell stand talk like remember share love time amnesia come cloud mind deserve imprison amnesia break spell,52,0.001461988,0.001461988,0.3042945633790394,0.001461988,0.001461988,0.001461988,0.085699296,0.1477109872536813,0.001461988,0.001461988,0.001461988,0.1096751469303062,0.001461988,0.278486186,0.001461988,world/life,0.5571428571428572
genesis,man on the corner,1981,rock,lonely corner wait know wait wait know care cause hidin place hidin place lookin see shout listen lead lonely corner wait know wait wait know care cause hidin place hidin place like rest lookin hard somethin movin fast rest like monkey need leave like lonely corner wait know wait wait somethin lonely corner wait know wait somethin lonely corner wait know wait wait somethin,64,0.000892061,0.000892061,0.000892061,0.3286154676586992,0.000892061,0.000892061,0.000892061,0.2018114596085929,0.2544031220802225,0.000892061,0.1042265566137643,0.000892061,0.000892061,0.098454544,0.000892061,night/time,0.5571428571428572
dave davies,eastern eyes,1981,blues,eastern eye western eye memory go free mind spiritual history egypt call change past everlasting know leave seed heaven eternally eastern eye smile western trials fade real everlasting know leave seed heaven eternally,33,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.002631579,0.1981941664213758,0.002631579,0.002631579,0.002631579,0.1982824805952502,0.081349053,0.3932352012586468,0.092096993,sadness,0.5571428571428572
scientists,girl,1981,blues,open gate level zero point start friend genius come girl scientists duplicate time fear pleasure feel risk overview time return history come future come genetic code love everybody give seed sense make sick girland know,35,0.1138853200319363,0.1480866810661047,0.4938130113453751,0.002392345,0.049390529,0.002392345,0.051501434,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.040270084,world/life,0.5571428571428572
ub40,present arms,1981,reggae,join military sign today fight foreign shore mother pride arm dangerous golden protect mother pride arm dangerous golden uniform hero show fear khaki rank flesh steel learn smile kill teach ignore scream tear,33,0.002506266,0.3049286533711914,0.3177426548768333,0.002506266,0.002506266,0.002506266,0.1158760975002452,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.2238586083539121,0.002506266,0.002506266,world/life,0.5571428571428572
the fabulous thunderbirds,mathilda,1981,country,khourythierry cry cry make diff rence cry cry vain want baby give know deep heart remain precious memory come matter,20,0.1414267998503736,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.003289475,0.003289474,0.003289474,0.003289474,0.003289474,0.003289474,0.7323359671123979,0.003289474,sadness,0.5571428571428572
bob james,sign of the times,1981,jazz,change time sign,3,0.013157895,0.013157895,0.2396829816120194,0.5366328064298859,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,0.013157895,night/time,0.5571428571428572
toyan,jah love in we heart,1981,reggae,walk talk heart sing dance heart stupid know smart stupid say know smart talk break girl heart dance dance walk talk heart sing dance heart ethiopian steppin babylon ethiopian walk wicked ethiopian steppin babylon mother earth father bless child,39,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.2082160603674936,0.001879699,0.074705555,0.001879699,0.1568387763101222,0.178595235,0.3130465872108521,0.001879699,sadness,0.5571428571428572
soft cell,chips on my shoulder,1981,pop,chip shoulder grow older feel debt things miss corner floor misery complaints self pity injustice chip shoulder chip shoulder time time complain time talk famine cook dinner feel guilty feel pity head get fatter starve thinner misery complaints self pity injustice chip shoulder chip shoulder tell chip shoulder make stand arse fish supper gutter good time farse misery complaints self pity injustice chip shoulder chip shoulder chip shoulder grow older feel debt things miss corner floor misery complaints self pity injustice chip shoulder chip shoulder chip shoulder chip shoulder chip shoulder chip shoulder chip shoulder chip shoulder oooooh chip shoulder chip shoulder chip shoulder chip shoulder chip shoulder chip shoulder,110,0.000974659,0.6049052997142141,0.000974659,0.069441906,0.000974659,0.000974659,0.000974659,0.08988387,0.000974659,0.000974659,0.089583243,0.000974659,0.000974659,0.000974659,0.1325404572488704,violence,0.5571428571428572
electric light orchestra,prologue,1981,pop,border wake mind lie time darkness light tread halls sanity feel unable message time,14,0.005263158,0.1057947155647957,0.005263158,0.34136732,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.2158202501809596,0.1006620094700781,0.005263158,0.1626714928950834,night/time,0.5571428571428572
bob seger,nine tonight,1981,rock,say want tire stayin say want rockin shes right gonna ridin past edge wind racin free heartland tonight tonight tonight tonight tonight tonight tonight tonight tonight baby tonight tonight tonight tonight tonight movin action shinin wheel tryin hard think right things slowly sinkin come great moon startin engine long tonight tonight tonight tonight tonight tonight tonight tonight tonight baby tonight tonight tonight tonight tonight,64,0.069368406,0.000993049,0.000993049,0.6756076861092928,0.000993049,0.000993049,0.000993049,0.060185667,0.000993049,0.000993049,0.040357822,0.047777478,0.038052149,0.000993049,0.000993049,night/time,0.5571428571428572
ted nugent,hard as nails,1980,blues,yeees like like slip final destination sleep nation hard nail hard nail alive burnin desire look alive grab live wire hard nail hard nail hard nail look hard nail,29,0.002923977,0.433599624,0.002923977,0.002923977,0.002923977,0.3144264188654909,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,violence,0.5714285714285714
dead kennedys,forward to death,1980,rock,need life stand attitudes strife need fuck world need fuck world world bring breath world bring look forward death unreal hate pity bore get sore need fuck world need fuck world world bring breath world bring look forward death look forward death,42,0.001547988,0.2355958418104896,0.4357809516966645,0.001547988,0.1311711488867873,0.001547988,0.001547988,0.001547988,0.1742322428581635,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,world/life,0.5714285714285714
olivia newton-john,xanadu,1980,pop,place dare come know xanadu take breath leave blind open eye real xanadu dream offer million light dance shoot everlasting world eternally xanadu xanadu xanadu xanadu xanadu xanadu xanadu xanadu neon light shine xanadu echo long need world know xanadu breath drift away dream come million years live tear come xanadu dream dream happen million light dance shoot everlasting world eternally xanadu xanadu xanadu xanadu xanadu xanadu xanadu xanadu xanadu near xanadu near xanadu xanadu,75,0.00122399,0.089960681,0.4097768465921462,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.00122399,0.3537558253560959,0.00122399,0.1054437495796381,0.023927034,world/life,0.5714285714285714
ac/dc,rock and roll ain't noise pollution,1980,rock,middlemen throw away clothe sittin fence come cause roll riddle make good good sense good sense yeah heavy decibels play guitar vibrations come floor listen give noise deaf wanna hear talkin future forget past lyric commercial,36,0.001754386,0.001754386,0.2225989925114256,0.001754386,0.036611971,0.001754386,0.001754386,0.001754386,0.3149421937888623,0.1590302911049061,0.001754386,0.001754386,0.001754386,0.001754386,0.102369671,obscene,0.5714285714285714
michael franks,all dressed up with nowhere to go,1980,jazz,night tryin define mean forget shakin fine equipment listen week wait anticipate little lead want flaunt tryin shift thing high shame game blamin cause dress bitter sweet sign say see hear say lady dress mean listen week wait anticipate little lead want flaunt tryin shift thing high shame game blamin cause dress tryin shift thing high shame game blamin cause dress tryin shift thing high shame game blamin cause dress tryin shift thing high shame game blamin cause dress,79,0.000848896,0.000848896,0.076435205,0.056736694,0.000848896,0.036621232,0.018820687,0.1964801836204494,0.3526691067795013,0.000848896,0.2243492183151983,0.000848896,0.000848896,0.000848896,0.000848896,obscene,0.5714285714285714
the soft boys,dreams,1980,blues,dream dream care hear green symphonies silence hear black melodies violence concentrate world hate dream mean need dream concentrate world hate,21,0.003095975,0.2530229847283007,0.5237773830253158,0.003095975,0.003095976,0.003095975,0.003095975,0.003095976,0.003095975,0.083234296,0.003095975,0.093525706,0.003095975,0.003095975,0.003095975,world/life,0.5714285714285714
wailing souls,act of affection,1980,reggae,affection put motion affection put motion affection put motion affection put motion dream please time ready share yeah affection put motion affection put motion affection put motion affection put motion affection put motion dream please time ready share yeah yeah affection put motion affection put motion affection put motion affection put motion affection put motion,55,0.002024291,0.002024292,0.1582344615363465,0.6917753305680635,0.1176015431059485,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024292,0.002024291,0.002024292,0.002024291,night/time,0.5714285714285714
the psychedelic furs,imitation of christ,1980,pop,cross nail word nail lie crawl scream real bleed bleed bleed bleed dream imitation imitation scream fall dust fall dust wall word word blind speak dumb blind word fall fall imitation imitation moon dear stool carpet cowboys fall cowboys reel dance underneath ceiling leave theatre close wall religion imitation imitation mother mother father woman look like money talk friends laugh pathetic tits imitation imitation imitation imitation,66,0.001196172,0.556853244,0.001196172,0.001196172,0.001196172,0.001196172,0.058949242,0.001196172,0.097271322,0.001196172,0.001196172,0.1049662522915676,0.070453026,0.095956674,0.001196172,violence,0.5714285714285714
roxy music,eight miles high,1980,pop,high touch stranger know sign street go warmth afraid lose grind rain grey know sound place small face round square huddle storm laugh shapeless form sidewalk scenes black limousines live stand,31,0.002392345,0.3574857447438536,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.1029413426236603,0.002392345,0.002392345,0.403797613,0.002392345,0.002392345,0.002392345,0.002392345,violence,0.5714285714285714
joy division,passover,1980,rock,crisis know come destroy balance keep doubt unsettle turn wonder come role want live foolish protection infancy guard fall apart touch watch reel come close brutally take time people change reason happen time train events disturb purge mind duties say know lose time move give ways safety sanctuary feverish smile leave door gift want forgive forget teach pass desert wastelands watch drop beach crisis know come destroy balance keep turn live wonder come,73,0.079651843,0.001074114,0.3593369895063795,0.001074114,0.001074114,0.001074114,0.001074114,0.183748569,0.001074114,0.001074114,0.001074114,0.133400265,0.001074114,0.1477245460419539,0.001074114,world/life,0.5714285714285714
rush,natural science,1980,rock,ebb tide retreat shoreline leave trail tidal pool shortlived galaxy microcosmic planet complete society simple kind mirror reflect busy little creatures chase destinies live pool soon forget wheel wheel spiral array pattern grand complex time time lose sight cause effect quantum leap forward time space universe learn expand mess magic triumphant tragic mechanize world hand computerize clinic superior cynics dance synthetic band image world fashion wonder understand wheel wheel spiral array pattern grand complex time time lose sight cause effect science like nature tame view preservation give state integrity surely serve expression market campaign capture imaginations give state integrity surely help endanger species honest survive annihilation form world state integrity sensitive open strong wave wave flow tide bury world tide tide flow recede leave life,125,0.000956938,0.07685169,0.4864180078866513,0.058958336,0.000956938,0.022392987,0.000956938,0.000956938,0.000956938,0.000956938,0.1777834665485995,0.1055372575510822,0.000956938,0.000956938,0.000956938,world/life,0.5714285714285714
don williams,i keep putting off getting over you,1980,country,picture dresser pillow believin sayin come light window burnin night sayin mean say goodbye puttin gettin cause hard believe puttin gettin instrumental know tell forget say sayin youre go come livin puttin gettin cause hard believe puttin gettin puttin gettin cause hard believe puttin gettin,45,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.001547988,0.035562591,0.3737797180902309,0.4840990021350805,0.001547988,0.001547988,0.083338873,0.001547988,0.001547988,0.001547988,obscene,0.5714285714285714
devo,whip it,1980,rock,crack whip past slip step crack break momma problem come whip cream set long whip go wrong whip whip shape shape straight forward ahead detect late whip whip good good time turn whip live whip get away whip whip whip good whip whip good crack whip past slip step crack break momma problem come whip cream set long whip go wrong whip whip shape shape straight forward ahead detect late whip shape shape straight forward ahead detect late whip whip good,81,0.00131579,0.3881868438145234,0.00131579,0.2700667815004133,0.001315789,0.001315789,0.001315789,0.00131579,0.00131579,0.001315789,0.00131579,0.00131579,0.001315789,0.128366929,0.1936426031627004,violence,0.5714285714285714
the rolling stones,she's so cold,1980,rock,cold cold burn bush burn bleed volcano cold hook yeah try rewire try refiring think engine permanently stall cold cold cold cold cold like tombstone cold cold cold cold cold like cream cone cold cold dare touch hand freeze hook yeah hand heat hand heat come baby cold cold cold cccold beautiful yeah cold bridge cold cold bear arctic zone cold cold cold cold dare touch hand freeze cold goddamn cold cold cold cold cold hook believe beauty days shorter nights long awake rain come know know beauty sweet sweet beauty sweet sweet beauty stone stone cold cold cold cold cold cold cold cold burn bush burn bleed volcano outro,110,0.017612069,0.6385362181401254,0.033376507,0.000598086,0.036598324,0.000598086,0.1209541407275433,0.018476114,0.000598086,0.000598086,0.000598086,0.092964316,0.000598086,0.000598086,0.000598086,violence,0.5714285714285714
ub40,strange fruit,1980,reggae,southern tree strange fruit blood leave blood root black body swing southern breeze strange fruit hang poplar tree pastoral scene gallant south bulge eye twist mouth scent magnolia sweet fresh sudden smell burn flesh fruit crow pluck rain wither wind suck tree drop strange bitter crop,46,0.002024292,0.4151811150541237,0.002024292,0.002024292,0.002024291,0.002024291,0.002024292,0.002024292,0.002024292,0.1154281121162699,0.002024292,0.2311615246726123,0.2078648744617657,0.002024292,0.002024291,violence,0.5714285714285714
the crusaders,street life,1979,jazz,play street life place street life life know street life thousand card play street life play life away people wanna night shine like superstar type life play temptin masquerade dress walk talk think street life away time street life nickel dime street life better street life gonna feel cold sale grow fairy tale charm smile silver spoon young song sing beneath silver moon street life street life street life street life yeah play street life place street life life know street life thousand card play street life play life away street life street life street life street life,98,0.000591366,0.000591366,0.391129312,0.000591366,0.012099809,0.000591366,0.000591366,0.000591366,0.000591366,0.099713347,0.389144733,0.075709983,0.000591366,0.000591366,0.000591366,world/life,0.5857142857142857
willie nelson,pretty paper,1979,country,pretty paper pretty ribbons blue wrap present darling pretty pencil write pretty paper pretty ribbons blue crowd streets busy feet hustle downtown shoppers christmas nigh sit sidewalk hop pass stop better busy better hurry time distance ring laughter midst laughter cry pretty paper pretty ribbons blue wrap present darling pretty pencil write pretty paper pretty ribbons blue pretty paper pretty ribbons blue,62,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.063978342,0.001283697,0.1423818491709814,0.3019135897120973,0.153394869,0.001283697,0.001283697,0.001283697,0.001283697,music,0.5857142857142857
the fall,music scene,1979,blues,good pound note stupid bitch brother mother deaf dumb stupid play game name place work women tupped think envy music scene choosy scene envy music scene come long hair fair bastards strip bare people spat peanuts hair leave music scene envy choosy scene music scene good flat stupid twat brothers real fuckers stupid play game name gigs work women fuck music scene envy choosy music scene leave city smash doors demolition worker metal construction worker conscious mind affections turn grey yeah music scene envy choosy scene music scene music scene choosy scene minutes studio plenty,95,0.00093985,0.00093985,0.00093985,0.00093985,0.018815345,0.00093985,0.00093985,0.00093985,0.4875772604719246,0.2260987397141915,0.1980712144597115,0.00093985,0.056279545,0.00093985,0.00093985,obscene,0.5857142857142857
kc & the sunshine band,please don't go,1979,rock,yeah babe want know gonna miss minute walk door away beg stay leave lifetime dream come true bless love wonderful away beg stay yeah babe want know gonna miss minute walk door away need knees beggin hear baby leave want know leave baby,43,0.1824164100473491,0.001349528,0.001349528,0.049840752,0.077675169,0.001349528,0.04892567,0.081383638,0.001349528,0.001349528,0.001349528,0.001349528,0.027862994,0.3328633004380029,0.045003063,sadness,0.5857142857142857
badfinger,lost inside your love,1979,blues,life victim lose inside life winner lose inside wonder reason leave open wide pride leave time leave time guitar solo molland life winner lose inside lose inside lose inside lose inside solo demo version evans life victim lose inside life loser lose inside wonder reason leave open wide pride lose lose life loser lose inside lose inside lose inside,59,0.001096491,0.001096491,0.2520084399152217,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.001096491,0.022543718,0.001096491,0.001096491,0.001096491,0.4854274480802459,0.001096491,sadness,0.5857142857142857
pink floyd,bring the boys back home,1979,rock,bring boys home bring boys home leave children bring boys home wrong knock time feel okay keep hang answer hahahahaha anybody,21,0.002506266,0.002506266,0.002506266,0.083579066,0.002506266,0.002506266,0.002506266,0.002506266,0.002506266,0.3277115098472501,0.2984272193208978,0.002506266,0.098186973,0.002506266,0.053589894,music,0.5857142857142857
badfinger,sail away,1979,blues,time trouble mind know deeper darker believe lie die conceive make believe true world sail away sail away throw shoulder heart start future feel know know feel know deeper darker believe lie die conceive make believe true world sail away sail away throw shoulder,44,0.001349528,0.001349528,0.2661452871768366,0.001349528,0.001349528,0.001349528,0.001349528,0.1839560679267091,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.4241457830380188,0.001349528,sadness,0.5857142857142857
the jam,thick as thieves,1979,pop,time tough tough close come world personal situations thieve stick time mean turn steal friendship bind steal school libraries steal drug send sleep steal drink sick steal couldn spoil thieve like perfect stranger come life like perfect lone ranger ride away ride away ride away ride away steal young girls tower steal autumn leave summer shower steal silent wind say free steal wasn go spoil longer thieve come life like perfect stranger walk away walk away walk away walk away thieve stick time mean turn steal friendship bind steal burn open steal twinkle star black night steal green belt field believe steal come change mind know know grow flash time watch ideals helplessly unwind longer thieve longer thieve wasn go spoil longer thieve,123,0.000542594,0.027113124,0.1017174376540089,0.026519462,0.000542594,0.000542594,0.000542594,0.000542594,0.000542594,0.000542594,0.3041460170772903,0.068942015,0.031007371,0.376240288,0.000542594,sadness,0.5857142857142857
judas priest,before the dawn,1979,rock,hear whisper sleep morning outside bird begin summon leave lifetime stay wait long leave away lifetime stay wait long leave away hear whisper sleep morning,25,0.00228833,0.00228833,0.00228833,0.3985176465953864,0.00228833,0.00228833,0.00228833,0.00228833,0.00228833,0.3244961804843796,0.00228833,0.00228833,0.00228833,0.2403728998886165,0.00228833,night/time,0.5857142857142857
xtc,reel by reel,1979,pop,secret time invade privacy unknowing mime play ministry film bath tape tape laugh turn know real reel busy little be record feel real reel document like rat catch squeal real reel real reel real reel hide time ignorance help cope rehearse crime government cinemascope film work play tape think tape blur know real reel busy little be record feel real reel document like rat catch squeal real reel real reel real reel sleep know lenses peep daily bread tape spool film bath tape tape laugh turn know real reel busy little be record feel real reel document like rat catch squeal real reel real reel real reel real reel real reel real reel,113,0.001012146,0.001012146,0.001012146,0.03432666,0.001012146,0.091399737,0.001012146,0.2312067452040582,0.2632478225752567,0.001012146,0.001012146,0.001012146,0.001012146,0.001012146,0.3656489937174031,feelings,0.5857142857142857
mental as anything,the nips are getting bigger,1979,pop,start drinkin beer know doin couple feel little better believe tell nothin letter right beer take look larder bone nothin better somethin harder flash start dash jamaica malone drink owowowown wohhohoh nip gettin bigger wohyeah nip gettin bigger wohohoh nip gettin bigger yeaheaheah gettin bigger wonder chemicals doin brain worry stop doin agaiaiain wipin brain cells millions care worry spareareare wohhohoh nip gettin bigger wohyeaheah nip gettin bigger wohohoh nip gettin bigger yeaheaheah gettin bigger,75,0.001283697,0.001283697,0.001283697,0.001283697,0.001283697,0.063702033,0.001283697,0.1385324362562532,0.6686335181084213,0.001283697,0.1098765563028191,0.001283697,0.001283697,0.001283697,0.001283697,obscene,0.5857142857142857
dennis brown,whip them jah (live),1979,reggae,dread come babylon weep mourn weep mourn lord babylon weep mourn weep mourn badda drop come dread come babylon whip whip lord whip whip whip whip lord whip whip dread dread locksmen watch babylon like daughter weakheart scatter dread satta cause dread know better live forever whip whip lord whip whip whip whip lord whip whip dread come babylon dread dread locksmen watch babylon like daughter weakheart scatter dread satta cause dread know better live forever whip whip lord whip whip dread come,83,0.2127210997699958,0.001949318,0.1005264422996101,0.001949318,0.001949318,0.2328522137862012,0.001949318,0.001949318,0.348181705,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,0.001949318,obscene,0.5857142857142857
ted nugent,it don't matter,1979,blues,fuck anybody fuck forever till reach reach fuck generic muthafucker barbaric kill shit praise raise unbelievable dudes kinival simple type shit simple shit walk party like bunch people thang bout change happen actually dance music watch fuck lose come things wind slow grind slow smile face know go home people lose get stone friends trip acid wonder like casket pop like hobby think act weren gotta divide like fraction live longest life possible surround logical stick stick fuck motherfuck saturday night lord know live young know try like think think death people hear cook recipe lead everybody follow damn confident yeah cocky peer pressure shit luck kill come type shit sound dumbs tryna away innocence young smoke blunt matter goodbye good riddance live stay real thrill think hunger fill want dear lord save generics like nugent ready kill ferret probably hunger game people probably message fave world live today ready throw away fake like flavor flav sugar coat shit bitch frost flake,162,0.000457666,0.076506338,0.1750261156930289,0.000457666,0.010856198,0.020727226,0.040368948,0.060902566,0.4954779699074552,0.035997847,0.000457666,0.000457666,0.027863886,0.030549636,0.000457666,obscene,0.5857142857142857
steel pulse,sound system,1979,reggae,music sound sound heavy rhythm disco jive conquer sound sound juke jive cramp style sock sister mash mama feel fashion father bounce brothereh boogie blue stand corner swing dub play eheheh music macka music wheel spin suffer rhythm arise humble poor oppress needy music dread brain food taste ripe want conciousness head rest seize time stop track music music sound sound rhythm disco jive drive wild sound sound swing juke jive cramp style sock sister mash mama feel fashion father bounce brother real cool runnings cousin groove granny grandpa doodle daughter daddy step shuffle hackle ankle aunty boogie baby sock sister mash mama daddy,104,0.018861671,0.040430345,0.000923361,0.000923361,0.000923361,0.2030183026495638,0.000923361,0.000923361,0.000923361,0.3049189575940531,0.138809924,0.000923361,0.041101863,0.000923361,0.052237671,music,0.5857142857142857
johnny pacheco,agua de clavelito,1979,jazz,come world lose hold arm like hold dream cross wave wake away away away away away go cape canaveral go moon stay year famous picture blue parade million away away away away away go kansas summertime bring flower family riverside life say father change suppose friends away away away away away belong place like long yellow hair hips look like world space hit water away away away away away leave light leave light leave light leave light away away away away,81,0.000730994,0.000730994,0.1323368537472198,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.000730994,0.060833788,0.000730994,0.168125738,0.018760335,0.5636699718871917,0.018436688,sadness,0.5857142857142857
joy division,i remember nothing,1979,rock,strangers strangers long long strangers violent long violent strangers weak time pass time world yeah gap enormous stare strangers long violent violent hand crack chair move reaction slump despair trap cage surrender soon world know long strangers strangers long strangers long long,42,0.002392345,0.1855020040486922,0.1503551274018688,0.5774710117349507,0.050786688,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,night/time,0.5857142857142857
t.g. sheppard,somewhere down the line,1979,country,know belong hold get feel time place tell look give sure meet place time line pretend night end leave home heart tell someday soon time lose wait dark resist place time line line matter time gonna line place time line place time line,43,0.00122399,0.00122399,0.00122399,0.3959942571420767,0.00122399,0.00122399,0.00122399,0.1507065996971651,0.00122399,0.00122399,0.1025917343143567,0.00122399,0.00122399,0.3069493314812171,0.00122399,night/time,0.5857142857142857
blondie,youth nabbed as sniper,1978,pop,sundown find overpass inner self glue dirty metal speed night light break glass heart destroy move streets lonely come hide sight fight nothingness wall little room hear parent friends action amend like kill know high crowd busy streets lonely come night fight emptiness black burn silent scream stop dream lightning crash crash crash fear cause live real cool die even school,61,0.001169591,0.4047879498888123,0.001169591,0.001169591,0.001169591,0.024409816,0.001169591,0.001169591,0.1911350244847409,0.001169591,0.001169591,0.2539036581384554,0.001169591,0.1093892815381836,0.001169591,violence,0.6
blondie,11:59,1978,pop,lean corner like candidate sidewalk social scientist satisfaction cigarette time run lock memories know today million years today want stay alive pump like fugitive cover night freeway like bullet ocean morning tomorrow hand highway like rocket ocean today million years today want stay alive hang frequency burn like motion get late tire lose control leave time run highway like rocket ocean today million years today want stay alive,68,0.000956938,0.1182587023565444,0.3171201793724664,0.1240233749275013,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.000956938,0.1564956113279067,0.000956938,0.000956938,0.000956938,0.000956938,world/life,0.6
pablo cruise,love will find a way,1978,pop,wrong think strong feel like fool poor think maybe say goodbye understand reason felt cool right right past pain past pain learn heart open cause feel need change rearrange dream feel like fall apart need brand start afraid true whoa right right past pain past pain learn heart open cause yeah afraid shine cause right right past pain past pain learn heart open cause right right past pain past pain learn heart open cause alright alright afraid cause alright alright alright alright heart open cause,85,0.000619195,0.000619195,0.1361622058198403,0.1055699153503949,0.063697867,0.012881445,0.015415107,0.072660841,0.000619195,0.000619195,0.000619195,0.014866003,0.000619195,0.4554283029700324,0.000619195,sadness,0.6
andrew gold,never let her slip away,1978,pop,talk baby telephone long distance guess miss yeah bout week matter heart know hop recover cause good slip away feel like teenage crush school school afternoon feel like lead yeah little dizzy little scar guess felt aware hop recover cause good slip away bout week matter heart know hop recover yeah good slip away think recover yeah good know gonna slip away know gonna slip away,66,0.0195396,0.000923361,0.000923361,0.000923361,0.074409366,0.047967624,0.000923361,0.2003850939559789,0.1588136099863643,0.000923361,0.000923361,0.000923361,0.000923361,0.3227828347182005,0.1260513422430688,sadness,0.6
the marshall tucker band,love is a mystery,1978,country,mystery answer question answer time answer think answer question heart feel inside mystery mystery fall heart know fall fall think gonna change ways fall fall fall heart know fall fall,30,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.4420425977008566,0.001879699,0.001879699,0.001879699,0.001879699,0.001879699,0.4901107762854205,0.001879699,sadness,0.6
van halen,you really got me,1978,rock,girl know doin girl sleep night yeah know goin yeah yeah sleep night want want girl know yeah sleep night girl know yeah sleep night yeah know goin yeah yeah sleep night,32,0.001594896,0.001594896,0.001594896,0.3168930703499203,0.2658108414797522,0.053666613,0.001594896,0.09361268,0.046575982,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,0.001594896,night/time,0.6
scorpions,top of the bill,1978,rock,roll chart blood cold get life roll crazy roll band spin head head thoughts star chart ohhhand roll chart fame roll game ohhhand,23,0.002923977,0.4099479141032067,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.002923977,0.059957076,0.002923977,0.082936502,0.002923977,0.002923977,0.002923977,violence,0.6
jona lewie,you'll always find me in the kitchen at parties,1978,pop,good chat rebuff drive drink wash leave stuff pile pile sink kitchen party girlfriend argue away home somebody live suppose kitchen party kitchen party kitchen party debutante say like wave cuisine cordon bleu haydn green luck kitchen party kitchen party pretty girl laugh talk walk kitchen dance time kitchen party time kitchen party time kitchen party time kitchen party time kitchen party time kitchen party,65,0.001283697,0.001283697,0.001283697,0.1421626387871056,0.001283697,0.001283697,0.001283697,0.001283697,0.4282455796081129,0.001283697,0.2743858069614979,0.001283697,0.001283697,0.001283697,0.053950634,obscene,0.6
warren zevon,accidentally like a martyr,1978,country,phone ring refuse shine think dearly long long time random abandon accidentally like martyr hurt get worse heart get harder random abandon accidentally like martyr hurt get worse heart get harder days slide sigh think lonely long long time time mind random abandon accidentally like martyr hurt get worse heart get harder random abandon accidentally like martyr hurt get worse heart get harder,63,0.001422475,0.001422475,0.001422475,0.3078420133341568,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.134633702,0.036269206,0.001422475,0.3596764170193525,0.001422475,sadness,0.6
