type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_OUT,61919.34,C1192515766,75928.0,14008.66,C1351544832,0.0,61919.34,0,0
CASH_IN,239393.56,C1610545012,8744063.89,8983457.45,C835193783,4811911.5,4572517.94,0,0
PAYMENT,11173.96,C1173655605,21001.0,9827.04,M1693514581,0.0,0.0,0,0
CASH_OUT,271063.67,C808166665,50117.0,0.0,C1964189643,0.0,271063.67,0,0
CASH_OUT,315589.47,C1645695982,52115.0,0.0,C2053122012,0.0,315589.47,0,0
CASH_OUT,157354.62,C1718896322,114005.0,0.0,C570687112,4079650.21,4237004.83,0,0
CASH_OUT,55190.41,C2063768216,3582.0,0.0,C1801811945,732185.85,787376.26,0,0
PAYMENT,27585.59,C2104112402,103500.0,75914.41,M1730982657,0.0,0.0,0,0
CASH_IN,329363.86,C1922192891,6111799.73,6441163.59,C2069426193,437616.11,0.0,0,0
PAYMENT,11759.33,C1387025490,0.0,0.0,M1128369377,0.0,0.0,0,0
PAYMENT,12947.31,C987396537,0.0,0.0,M617920265,0.0,0.0,0,0
CASH_IN,106874.62,C1405813262,7207451.69,7314326.31,C1939508410,304966.37,198091.75,0,0
PAYMENT,871.88,C1520350047,596168.0,595296.12,M1538787437,0.0,0.0,0,0
PAYMENT,22904.44,C766027014,53218.0,30313.56,M1938961098,0.0,0.0,0,0
CASH_OUT,318674.98,C333326573,0.0,0.0,C814900611,7774396.45,8689059.74,0,0
PAYMENT,15809.15,C1768124900,137554.0,121744.85,M733236604,0.0,0.0,0,0
CASH_OUT,328716.07,C1381073061,206552.69,0.0,C2053010957,1061464.17,1390180.23,0,0
CASH_OUT,79074.44,C296299398,15920.0,0.0,C1215936247,229189.34,308263.78,0,0
CASH_OUT,181617.6,C60335883,0.0,0.0,C1691079964,745166.34,926783.94,0,0
PAYMENT,2841.47,C595189487,0.0,0.0,M1524765352,0.0,0.0,0,0
CASH_OUT,168626.92,C2079741415,922.0,0.0,C974810661,0.0,168626.92,0,0
TRANSFER,151226.38,C892902516,195401.64,44175.26,C153509194,12845337.06,12997789.51,0,0
CASH_IN,403807.59,C725945814,121.0,403928.59,C738757747,451823.46,48015.87,0,0
CASH_IN,109127.88,C927808329,82599.0,191726.88,C1499863102,155619.58,46491.7,0,0
PAYMENT,8123.26,C313333924,0.0,0.0,M1627634741,0.0,0.0,0,0
CASH_OUT,45207.61,C47785164,0.0,0.0,C1934898047,1774714.75,1819922.36,0,0
PAYMENT,4774.74,C624212490,0.0,0.0,M834679560,0.0,0.0,0,0
PAYMENT,7336.3,C1184797053,0.0,0.0,M1366600234,0.0,0.0,0,0
CASH_OUT,185741.68,C1492856892,0.0,0.0,C1099776910,3531892.09,3717633.77,0,0
CASH_OUT,310157.55,C1556461159,0.0,0.0,C1590550415,19105114.55,19169204.93,0,0
CASH_IN,435028.97,C1058986247,6762228.39,7197257.36,C2140659637,541709.46,106680.49,0,0
CASH_IN,177067.66,C691197363,989071.62,1166139.28,C472991016,2836519.43,2659451.77,0,0
CASH_IN,99956.84,C445201889,4549747.54,4649704.38,C732741484,231466.69,131509.85,0,0
CASH_IN,251393.92,C980708713,948414.68,1199808.6,C1949355274,7170506.97,6919113.04,0,0
PAYMENT,7598.54,C1364452550,0.0,0.0,M810230189,0.0,0.0,0,0
PAYMENT,2230.36,C1096379735,0.0,0.0,M1109018522,0.0,0.0,0,0
CASH_IN,86221.46,C928930188,230974.66,317196.12,C1871344561,11651074.49,11564853.04,0,0
CASH_OUT,76368.78,C566143569,1632.93,0.0,C534391050,0.0,76368.78,0,0
CASH_OUT,177891.16,C2055314211,40890.0,0.0,C177364720,169664.68,347555.84,0,0
TRANSFER,1114250.39,C1937190563,0.0,0.0,C1601043017,8060621.32,9174871.7,0,0
TRANSFER,1482636.62,C2004216864,0.0,0.0,C665576141,19993445.06,21476081.69,0,0
PAYMENT,8839.09,C1768459219,0.0,0.0,M685613095,0.0,0.0,0,0
CASH_IN,339793.36,C1394608501,97926.0,437719.36,C1209271652,8610916.87,9074080.07,0,0
PAYMENT,13353.87,C1773514029,0.0,0.0,M1849975202,0.0,0.0,0,0
CASH_OUT,43634.29,C287336771,0.0,0.0,C1371053934,69846.0,0.0,0,0
TRANSFER,1322350.57,C785410738,13573.0,0.0,C1546066509,394173.3,1716523.87,0,0
CASH_OUT,373943.12,C485982475,107599.0,0.0,C764101152,445552.34,819495.46,0,0
CASH_OUT,142494.08,C218052532,69418.0,0.0,C1018056011,0.0,142494.08,0,0
CASH_OUT,225497.39,C692788488,9079.0,0.0,C1644682204,887445.06,1112942.45,0,0
CASH_OUT,255296.25,C1702905542,39649.0,0.0,C196912571,0.0,255296.25,0,0
PAYMENT,36038.85,C790208928,19978.0,0.0,M1258149284,0.0,0.0,0,0
CASH_IN,29840.07,C1580585294,3210124.76,3239964.83,C1187170647,2346430.73,2316590.66,0,0
CASH_OUT,150025.03,C381690531,0.0,0.0,C1276804518,218005.5,368030.54,0,0
PAYMENT,19615.4,C592037045,10912.49,0.0,M1548779172,0.0,0.0,0,0
CASH_IN,253270.3,C719260511,5471905.61,5725175.92,C380497350,583280.17,330499.33,0,0
PAYMENT,9674.41,C1485802419,180705.0,171030.59,M1112411642,0.0,0.0,0,0
CASH_OUT,140293.09,C198359864,31395.0,0.0,C1261484683,0.0,140293.09,0,0
CASH_OUT,468057.51,C436404999,21847.0,0.0,C1423798530,0.0,468057.51,0,0
CASH_OUT,122660.58,C76613345,7748.0,0.0,C1887224882,4906183.4,5028843.97,0,0
CASH_OUT,69668.98,C2001938256,0.0,0.0,C808462521,154716.78,224385.75,0,0
CASH_IN,314558.99,C1709962382,577799.95,892358.94,C530493244,1227500.28,912941.29,0,0
CASH_OUT,172673.97,C807400148,0.0,0.0,C2046314364,1306394.88,1479068.86,0,0
PAYMENT,18979.47,C179549836,0.0,0.0,M1958083048,0.0,0.0,0,0
CASH_IN,401868.55,C711616456,30009.0,431877.55,C1558931350,0.0,0.0,0,0
CASH_IN,164750.5,C1709603907,3330688.99,3495439.49,C1457728035,298334.55,133584.06,0,0
CASH_OUT,25450.17,C455497987,0.0,0.0,C230372720,611838.49,637288.66,0,0
CASH_OUT,293537.06,C1846653511,0.0,0.0,C2471778,678717.3,972254.37,0,0
CASH_IN,154991.57,C1247438784,2646217.54,2801209.11,C817956120,988492.39,874355.0,0,0
TRANSFER,690980.83,C145313745,52090.0,0.0,C1688648087,5916.44,696897.27,0,0
PAYMENT,15008.72,C1347309331,87957.54,72948.82,M1710990719,0.0,0.0,0,0
PAYMENT,9450.31,C1586792310,223180.42,213730.11,M1374402788,0.0,0.0,0,0
CASH_IN,104067.91,C2031855118,322650.23,426718.14,C1577717176,949202.49,845134.58,0,0
TRANSFER,3971576.76,C117337976,478.0,0.0,C8886281,1346399.97,5317976.73,0,0
CASH_OUT,29641.57,C617341065,57179.0,27537.43,C742413140,0.0,29641.57,0,0
PAYMENT,5939.24,C725230435,0.0,0.0,M1795607413,0.0,0.0,0,0
PAYMENT,30968.8,C868394350,0.0,0.0,M160773675,0.0,0.0,0,0
CASH_OUT,298.72,C613511191,0.0,0.0,C773243031,16707.5,17006.22,0,0
CASH_IN,119466.52,C1814416281,697292.5,816759.01,C873700262,510392.5,390925.99,0,0
PAYMENT,1864.7,C1892243996,190872.41,189007.71,M326981753,0.0,0.0,0,0
CASH_OUT,1034.73,C1068437507,51947.0,50912.27,C475338087,113970.49,115005.22,0,0
CASH_IN,113698.61,C666030287,3566350.13,3680048.74,C1646199524,1083551.49,1342432.14,0,0
CASH_OUT,15849.07,C1827025523,0.0,0.0,C224031495,473633.85,489482.92,0,0
CASH_OUT,106112.46,C937236788,20856.0,0.0,C141675492,134722.94,240835.4,0,0
CASH_OUT,291290.68,C218003782,0.0,0.0,C784804203,1345033.74,1636324.41,0,0
CASH_OUT,619.4,C1205587597,0.0,0.0,C1952942201,2874065.15,2874684.55,0,0
CASH_OUT,169997.42,C1232910182,3007.0,0.0,C1429434944,272257.3,442254.73,0,0
PAYMENT,2981.77,C46791511,54686.0,51704.23,M970162283,0.0,0.0,0,0
CASH_IN,80743.84,C851604243,1087436.25,1168180.09,C464456205,5178620.17,5097876.33,0,0
CASH_OUT,389440.9,C2069938832,0.0,0.0,C1548330565,3775811.62,4165252.52,0,0
PAYMENT,5107.5,C340525826,56793.0,51685.5,M2089144953,0.0,0.0,0,0
TRANSFER,434577.48,C1214642030,0.0,0.0,C1352227089,732566.51,1167143.99,0,0
CASH_OUT,316629.61,C1761272677,0.0,0.0,C1606592726,460433.55,777063.16,0,0
PAYMENT,7550.52,C467300924,0.0,0.0,M607736122,0.0,0.0,0,0
PAYMENT,1594.82,C1858974204,0.0,0.0,M1784938713,0.0,0.0,0,0
PAYMENT,10882.7,C1382430512,30895.0,20012.3,M1838191998,0.0,0.0,0,0
PAYMENT,5601.85,C461935695,9037.0,3435.15,M719768910,0.0,0.0,0,0
CASH_IN,439316.56,C1472573160,750853.84,1190170.4,C904712035,1086269.42,646952.86,0,0
CASH_IN,126408.95,C262131832,3975048.43,4101457.37,C2054625567,231253.23,104844.29,0,0
PAYMENT,10609.55,C1594143564,34607.93,23998.38,M1399113263,0.0,0.0,0,0
CASH_OUT,198020.06,C1290784240,0.0,0.0,C1947047951,651716.06,849736.12,0,0
CASH_OUT,247080.65,C1422448630,6207.51,0.0,C917129141,376879.69,623960.34,0,0
TRANSFER,420326.42,C1485323240,0.0,0.0,C1824348154,6221217.7,6641544.13,0,0
CASH_IN,147474.63,C1395867236,547.0,148021.63,C1838105570,3128493.82,2981019.19,0,0
PAYMENT,8654.05,C44683785,0.0,0.0,M436173449,0.0,0.0,0,0
CASH_OUT,24993.14,C1684687757,0.0,0.0,C849918171,124771.78,149764.92,0,0
CASH_OUT,54899.13,C1098236804,0.0,0.0,C1932705721,254110.03,309009.16,0,0
CASH_OUT,316096.25,C1296688193,0.0,0.0,C1240191830,475730.22,791826.47,0,0
PAYMENT,12915.78,C907092445,0.0,0.0,M1953441682,0.0,0.0,0,0
PAYMENT,2476.25,C924940065,0.0,0.0,M1754721501,0.0,0.0,0,0
PAYMENT,4497.06,C605077052,18146.3,13649.24,M1614284032,0.0,0.0,0,0
PAYMENT,9446.1,C123775000,0.0,0.0,M1419275830,0.0,0.0,0,0
CASH_IN,73103.55,C858582768,10205802.54,10278906.1,C221795365,112960.31,39856.76,0,0
PAYMENT,2557.53,C77157889,36195.0,33637.47,M1150437482,0.0,0.0,0,0
CASH_IN,297983.14,C468282123,6919004.1,7216987.24,C1227426406,338692.31,40709.18,0,0
CASH_IN,38754.02,C1914836758,7219289.87,7258043.9,C1795188899,4011988.41,3973234.39,0,0
CASH_IN,190696.99,C139943986,622831.04,813528.04,C1939359119,14307491.54,14116794.55,0,0
PAYMENT,6551.54,C2021541480,6729.9,178.36,M304760991,0.0,0.0,0,0
CASH_OUT,168482.24,C1622379513,1237.0,0.0,C826275454,0.0,168482.24,0,0
CASH_OUT,27085.75,C1451417108,0.0,0.0,C727767047,1111068.02,1138153.76,0,0
CASH_OUT,483416.92,C1450231641,61560.0,0.0,C1136619378,13101.83,496518.75,0,0
CASH_OUT,162318.89,C33232377,0.0,0.0,C500281110,235832.38,398151.27,0,0
TRANSFER,90223.75,C65385,5371.0,0.0,C718652129,0.0,90223.75,0,0
CASH_IN,241922.19,C1485666908,1972554.47,2214476.66,C1542685211,357963.35,116041.16,0,0
PAYMENT,23369.58,C2063435815,0.0,0.0,M1835841541,0.0,0.0,0,0
CASH_OUT,142581.85,C1962939895,0.0,0.0,C484759532,653224.31,795806.16,0,0
TRANSFER,768024.25,C649782395,8331.0,0.0,C296647499,1140115.63,1908139.88,0,0
CASH_OUT,69614.97,C2097954971,0.0,0.0,C1051074949,683349.03,752964.0,0,0
CASH_IN,161545.91,C966016228,28410007.07,28571552.97,C259814325,596458.4,434912.49,0,0
PAYMENT,10851.17,C1020937277,131696.49,120845.32,M1350754725,0.0,0.0,0,0
CASH_OUT,90879.2,C975975671,0.0,0.0,C573894366,2463434.92,2554314.12,0,0
CASH_IN,9685.26,C1559877350,182278.92,191964.18,C1627858563,1328273.53,1318588.27,0,0
TRANSFER,628509.9,C1170641305,893082.34,264572.44,C519869746,1452056.56,2009002.34,0,0
CASH_OUT,138500.71,C1268057958,1148.63,0.0,C868037918,1059652.29,1198153.01,0,0
PAYMENT,1108.38,C144209668,0.0,0.0,M1405707378,0.0,0.0,0,0
PAYMENT,15018.07,C1766044225,0.0,0.0,M1104162880,0.0,0.0,0,0
CASH_OUT,231872.58,C85196857,30522.0,0.0,C1360243494,2393121.41,2624993.98,0,0
CASH_IN,137872.59,C242479430,85862.63,223735.22,C965528575,2617496.69,2479624.1,0,0
CASH_OUT,42806.28,C1626070939,0.0,0.0,C1742193715,6524407.36,6567213.64,0,0
CASH_OUT,7386.46,C1637892047,0.0,0.0,C176493943,1588274.45,1595660.92,0,0
CASH_OUT,158972.1,C1583739984,0.0,0.0,C1913735816,30848292.28,31007264.38,0,0
CASH_IN,176068.07,C464299329,7246256.34,7422324.41,C182239214,569422.54,393354.48,0,0
CASH_OUT,38995.23,C1721665613,0.0,0.0,C541610816,1342526.76,1381521.99,0,0
TRANSFER,287521.4,C1466668816,668500.12,380978.72,C1258450117,787279.24,317616.02,0,0
CASH_OUT,158827.12,C1278522796,0.0,0.0,C729279544,11241759.03,11400586.15,0,0
PAYMENT,1662.31,C1067768911,90297.88,88635.57,M612738673,0.0,0.0,0,0
PAYMENT,2106.16,C1043665505,0.0,0.0,M792031095,0.0,0.0,0,0
CASH_OUT,80255.59,C690334112,161061.0,80805.41,C1321780931,6442751.15,6523006.73,0,0
PAYMENT,4898.42,C2003237237,0.0,0.0,M2138335272,0.0,0.0,0,0
CASH_IN,351890.58,C2122175821,6551058.69,6902949.28,C2114819378,439026.58,87136.0,0,0
CASH_OUT,9233.61,C1837593653,0.0,0.0,C1397598903,1242541.85,1251775.46,0,0
PAYMENT,3227.75,C1122466371,15258.0,12030.25,M1537297468,0.0,0.0,0,0
TRANSFER,886810.81,C1613178017,20726.0,0.0,C1930259207,0.0,886810.81,0,0
CASH_OUT,64341.22,C668419901,64972.0,630.78,C2018202484,128155.98,192497.2,0,0
TRANSFER,1945353.56,C154604387,0.0,0.0,C1924946325,2876124.29,4821477.85,0,0
PAYMENT,4389.68,C770202174,0.0,0.0,M1713704908,0.0,0.0,0,0
CASH_IN,70062.86,C2092422115,3011682.61,3081745.46,C1772153208,106588.93,36526.07,0,0
TRANSFER,342391.46,C1129533541,0.0,0.0,C1033247504,363891.81,706283.27,0,0
CASH_IN,264903.82,C1871909586,19140.0,284043.82,C1825801011,0.0,0.0,0,0
CASH_OUT,13975.2,C1274711593,59531.0,45555.8,C958180931,4242016.42,4356476.51,0,0
PAYMENT,5700.3,C1026831411,23438.0,17737.7,M808487149,0.0,0.0,0,0
PAYMENT,6790.78,C2139975934,29518.35,22727.57,M1573150867,0.0,0.0,0,0
CASH_OUT,54239.4,C965092802,0.0,0.0,C780156018,450530.44,504769.84,0,0
CASH_IN,185915.66,C406601283,19652196.61,19838112.27,C627782093,238298.11,52382.45,0,0
PAYMENT,3857.23,C343242807,0.0,0.0,M1347460857,0.0,0.0,0,0
CASH_OUT,152293.45,C1440483047,0.0,0.0,C1845525808,842011.93,994305.38,0,0
CASH_OUT,37486.95,C1722615075,0.0,0.0,C944786845,279756.0,317242.95,0,0
CASH_OUT,163713.06,C658239158,8005.0,0.0,C1500630640,417466.23,581179.29,0,0
CASH_OUT,234225.9,C1404049554,0.0,0.0,C468285454,698467.1,932692.99,0,0
PAYMENT,36369.0,C554671368,9608.55,0.0,M1081164972,0.0,0.0,0,0
PAYMENT,10315.39,C2042344563,46249.0,35933.61,M542179591,0.0,0.0,0,0
CASH_IN,311206.75,C760284185,8941208.58,9252415.32,C678884826,313163.63,1956.88,0,0
PAYMENT,10092.54,C1487389943,0.0,0.0,M1800093991,0.0,0.0,0,0
CASH_OUT,125585.58,C1325953490,7982.56,0.0,C524457885,672588.82,798174.4,0,0
CASH_OUT,207417.18,C1178075779,10195.0,0.0,C1346656625,17867.55,225284.74,0,0
CASH_OUT,80254.75,C206638037,0.0,0.0,C1386796740,386572.3,466827.05,0,0
CASH_OUT,235113.02,C574752187,0.0,0.0,C448984481,2355406.76,2590519.78,0,0
CASH_OUT,470296.15,C652507724,50411.0,0.0,C320518123,0.0,470296.15,0,0
CASH_OUT,224069.19,C1263765214,0.0,0.0,C2101674042,314155.47,538224.66,0,0
PAYMENT,19751.04,C1342259104,0.0,0.0,M2120837668,0.0,0.0,0,0
CASH_IN,118096.95,C105859914,7743298.85,7861395.8,C1495429885,637983.89,519886.94,0,0
TRANSFER,1163015.55,C63251237,243.0,0.0,C613694254,117091.76,1280107.3,0,0
CASH_IN,203559.27,C937157752,11259.0,214818.27,C1906847495,20477.0,0.0,0,0
CASH_OUT,178736.31,C1593416167,49640.0,0.0,C1187161041,0.0,178736.31,0,0
CASH_IN,448763.21,C143234540,0.0,448763.21,C2131497419,3643575.61,3194812.4,0,0
PAYMENT,14395.81,C392253861,0.0,0.0,M758758222,0.0,0.0,0,0
CASH_IN,130660.5,C1503812654,1352183.96,1482844.46,C2039685840,464742.0,916583.01,0,0
CASH_OUT,93342.31,C700244521,814.0,0.0,C1557901616,1669096.61,1762438.92,0,0
CASH_OUT,88291.57,C378222014,0.0,0.0,C481135927,1053514.19,1141805.76,0,0
CASH_OUT,138566.79,C1642648661,80792.0,0.0,C1708430728,328151.82,466718.6,0,0
CASH_IN,22582.58,C1226112872,7154113.27,7176695.85,C635846734,101175.79,78593.21,0,0
PAYMENT,6943.34,C1488893782,0.0,0.0,M390903373,0.0,0.0,0,0
CASH_OUT,168707.5,C176919128,0.0,0.0,C747966394,7205691.01,7374398.51,0,0
PAYMENT,5051.07,C372337430,739103.0,734051.93,M1683630108,0.0,0.0,0,0
CASH_OUT,80845.17,C1940013641,0.0,0.0,C2044937236,396987.22,477832.39,0,0
CASH_OUT,115420.35,C1849744761,32794.0,0.0,C57177448,0.0,115420.35,0,0
PAYMENT,17678.25,C751526220,79929.0,62250.75,M962047508,0.0,0.0,0,0
CASH_IN,218616.67,C403235908,323.0,218939.67,C1931378286,237738.28,19121.61,0,0
PAYMENT,9616.97,C447514656,650.0,0.0,M965843787,0.0,0.0,0,0
PAYMENT,15333.82,C1547738476,8898.94,0.0,M666971660,0.0,0.0,0,0
CASH_OUT,131036.12,C249128457,0.0,0.0,C943010838,244977.36,376013.48,0,0
CASH_IN,93713.0,C1107118498,538821.85,632534.85,C1600456857,1013535.36,919822.36,0,0
PAYMENT,8824.7,C1672010528,2070.0,0.0,M2119651085,0.0,0.0,0,0
CASH_IN,147784.11,C942680225,181.0,147965.11,C337358439,1613289.85,1465505.74,0,0
CASH_IN,107615.43,C323060705,101158.0,208773.43,C120786558,146444.7,38829.27,0,0
CASH_OUT,241155.32,C2040539369,5361.0,0.0,C1700990822,58898.62,300053.94,0,0
CASH_IN,111788.42,C93873084,49895.0,161683.42,C989518738,0.0,0.0,0,0
CASH_OUT,297161.51,C478989792,46231.0,0.0,C986981494,379719.07,676880.58,0,0
PAYMENT,7695.3,C344792530,0.0,0.0,M2134940300,0.0,0.0,0,0
CASH_OUT,377233.71,C475466228,1931.0,0.0,C1104645319,0.0,377233.71,0,0
CASH_IN,160059.07,C113961312,193283.24,353342.3,C2111700454,262412.97,102353.9,0,0
TRANSFER,308304.07,C1940721858,5290.0,0.0,C906077424,317060.35,722477.7,0,0
CASH_OUT,46306.58,C391380667,0.0,0.0,C2119181538,121078.71,167385.3,0,0
TRANSFER,1644381.95,C1164784133,14919.0,0.0,C1253813687,0.0,1644381.95,0,0
CASH_OUT,5835.97,C451764884,0.0,0.0,C1504023502,700544.71,1375428.18,0,0
CASH_OUT,148571.75,C408295848,10031.0,0.0,C1203387417,0.0,148571.75,0,0
CASH_IN,374773.53,C874840232,86909.0,461682.53,C313142474,283735.92,0.0,0,0
CASH_IN,42462.59,C1934823860,7700182.39,7742644.99,C2108773324,244835.73,202373.14,0,0
CASH_OUT,8600.48,C481443158,44257.0,35656.52,C172589182,0.0,8600.48,0,0
PAYMENT,9746.28,C1330008443,215.0,0.0,M1371996585,0.0,0.0,0,0
CASH_OUT,358235.71,C711588288,0.0,0.0,C1014966415,1083017.15,1441252.86,0,0
CASH_IN,9614.3,C1292594044,5612859.7,5622474.0,C609124518,37944.02,28329.72,0,0
PAYMENT,13041.43,C914775648,31263.0,18221.57,M1940602328,0.0,0.0,0,0
CASH_OUT,231513.67,C529422642,0.0,0.0,C1079528073,240488.44,472002.11,0,0
PAYMENT,4938.57,C753628139,5745.33,806.76,M162347355,0.0,0.0,0,0
CASH_IN,223811.35,C1879135332,985.0,224796.35,C837054673,1333668.28,1109856.94,0,0
PAYMENT,15001.21,C1252932757,50269.0,35267.79,M1698521437,0.0,0.0,0,0
TRANSFER,116951.97,C1892212744,0.0,0.0,C1880916133,200553.75,317505.72,0,0
CASH_IN,48407.21,C347916315,723089.21,771496.42,C112157512,536305.99,487898.79,0,0
CASH_OUT,249309.69,C980123040,30195.0,0.0,C273430415,0.0,249309.69,0,0
PAYMENT,9199.42,C1589749027,0.0,0.0,M1641156952,0.0,0.0,0,0
CASH_OUT,156629.86,C1437762424,0.0,0.0,C408935307,1079511.34,1236141.2,0,0
PAYMENT,505.88,C1883573729,20255.0,19749.12,M2117994686,0.0,0.0,0,0
CASH_IN,204739.28,C120289229,10212512.4,10417251.68,C1513245937,693646.62,488907.34,0,0
CASH_OUT,352342.85,C2147274637,31981.0,0.0,C1213165464,0.0,371765.2,0,0
CASH_IN,228635.79,C1827015800,1662987.83,1891623.62,C1236227087,374490.04,145854.26,0,0
TRANSFER,122642.35,C1818752115,0.0,0.0,C1914650190,2872608.35,2995250.71,0,0
CASH_OUT,104161.81,C727624958,0.0,0.0,C1332429382,1549674.99,1653836.8,0,0
PAYMENT,9397.81,C1932058608,49781.15,40383.34,M1607172777,0.0,0.0,0,0
TRANSFER,432799.05,C1779498288,256896.9,0.0,C447508381,660256.84,1093055.89,0,0
CASH_OUT,169733.8,C252084448,0.0,0.0,C1385546846,482904.31,652638.11,0,0
CASH_OUT,312751.3,C1596867268,51715.0,0.0,C2086644366,340970.15,653721.45,0,0
PAYMENT,1259.13,C666651134,0.0,0.0,M1833696395,0.0,0.0,0,0
CASH_IN,39698.49,C2141664632,3389239.79,3428938.28,C1102155168,7714470.79,7674772.3,0,0
CASH_OUT,158494.17,C926789746,0.0,0.0,C953493371,3767085.42,3925579.59,0,0
CASH_IN,126917.46,C1409179310,64756.0,191673.46,C1338293823,396188.62,269271.16,0,0
CASH_IN,274483.09,C717546348,2098.0,276581.09,C649216280,304443.15,29960.06,0,0
TRANSFER,42470.85,C1395919612,0.0,0.0,C12172517,304215.95,346686.8,0,0
CASH_IN,46269.16,C1541932770,192792.9,239062.06,C1738287352,65409.06,19139.9,0,0
PAYMENT,728.1,C74610906,0.0,0.0,M429621056,0.0,0.0,0,0
PAYMENT,37361.83,C796400977,154392.0,117030.17,M1897603753,0.0,0.0,0,0
PAYMENT,13131.09,C1224893584,0.0,0.0,M1353608144,0.0,0.0,0,0
PAYMENT,8631.15,C52897951,46525.74,37894.6,M1342379449,0.0,0.0,0,0
PAYMENT,147.65,C731160233,260286.0,260138.35,M988705131,0.0,0.0,0,0
CASH_OUT,208644.33,C1171605161,211910.0,3265.67,C1989502981,9877095.15,10085739.47,0,0
CASH_OUT,131313.02,C812763428,0.0,0.0,C215201917,2436340.06,2567653.08,0,0
PAYMENT,6719.95,C489995653,133058.0,126338.05,M1623536043,0.0,0.0,0,0
CASH_IN,12411.71,C976988427,1764443.57,1776855.28,C1168853303,874849.56,862437.85,0,0
TRANSFER,524907.72,C108446067,0.0,0.0,C1876111028,1393819.11,1918726.83,0,0
CASH_IN,370293.23,C1940716138,20956.0,391249.23,C1702212671,0.0,0.0,0,0
PAYMENT,13640.91,C2009296833,98012.52,84371.61,M250377827,0.0,0.0,0,0
PAYMENT,6924.93,C1834655752,177446.0,170521.07,M351409805,0.0,0.0,0,0
PAYMENT,11252.64,C1148398924,0.0,0.0,M1584762734,0.0,0.0,0,0
CASH_OUT,184415.34,C743277503,0.0,0.0,C189056359,1658736.91,1843152.25,0,0
CASH_OUT,183607.0,C1800903734,0.0,0.0,C120167164,8039336.71,8222943.71,0,0
CASH_IN,319344.5,C235479293,3285540.1,3604884.59,C1330056914,1499953.12,1180608.62,0,0
CASH_OUT,65004.5,C1972190283,0.0,0.0,C2019496308,874652.22,939656.73,0,0
PAYMENT,9950.56,C1672464114,866364.66,856414.11,M715589088,0.0,0.0,0,0
PAYMENT,6994.43,C374621147,50113.0,43118.57,M1199815257,0.0,0.0,0,0
CASH_OUT,154221.95,C155306620,221646.0,67424.05,C1475375974,5937265.06,6091487.01,0,0
PAYMENT,5688.16,C622967427,7184.0,1495.84,M49495164,0.0,0.0,0,0
PAYMENT,9243.23,C635732941,0.0,0.0,M1675285147,0.0,0.0,0,0
CASH_OUT,23245.33,C321435218,77977.0,54731.67,C1400023537,73720.5,96965.83,0,0
CASH_IN,116944.53,C1931937371,7942788.02,8059732.55,C897463960,166817.18,95552.01,0,0
CASH_OUT,142781.05,C1337813991,0.0,0.0,C272720356,521497.93,664278.98,0,0
CASH_OUT,248590.59,C1832936579,30963.0,0.0,C1676652334,8762.34,344672.55,0,0
CASH_IN,28383.41,C1008847514,54666.0,83049.41,C448494454,85702.94,57319.53,0,0
CASH_OUT,106133.43,C1746689507,119718.0,13584.57,C618123344,0.0,106133.43,0,0
PAYMENT,5666.92,C1488809414,152411.69,146744.77,M2117677548,0.0,0.0,0,0
CASH_OUT,217732.86,C362153864,31935.0,0.0,C1214076476,112885.56,330618.42,0,0
PAYMENT,2056.84,C455614914,118278.0,116221.16,M171525078,0.0,0.0,0,0
PAYMENT,26676.1,C709897524,0.0,0.0,M2106076071,0.0,0.0,0,0
CASH_OUT,66582.37,C1146151072,16315.0,0.0,C982944240,2361464.16,2428046.52,0,0
PAYMENT,17106.77,C2041956861,0.0,0.0,M803777175,0.0,0.0,0,0
PAYMENT,3839.57,C687091534,0.0,0.0,M308895979,0.0,0.0,0,0
TRANSFER,232371.99,C1784488435,0.0,0.0,C1127664086,1140391.37,1372763.36,0,0
CASH_OUT,46056.42,C2120929759,0.0,0.0,C1377731687,88482.88,134539.3,0,0
CASH_IN,85834.61,C2068574106,621987.66,707822.28,C1168870194,161945.25,76110.64,0,0
CASH_IN,320932.64,C1538525538,261190.59,582123.22,C1362593914,620176.65,299244.01,0,0
PAYMENT,4834.59,C639686065,890421.06,885586.47,M882624705,0.0,0.0,0,0
PAYMENT,5526.29,C1902829722,0.0,0.0,M1832407279,0.0,0.0,0,0
TRANSFER,3230698.8,C2078503032,0.0,0.0,C1308566861,3579893.76,6810592.56,0,0
CASH_OUT,101581.84,C954849472,1048987.2,947405.36,C448948003,622143.58,723725.42,0,0
CASH_OUT,90894.38,C2089556739,195895.0,105000.62,C106146252,0.0,90894.38,0,0
CASH_OUT,200884.29,C1941723152,42012.0,0.0,C1958759634,186085.93,557027.16,0,0
PAYMENT,6911.21,C434319429,107054.03,100142.82,M860582492,0.0,0.0,0,0
CASH_OUT,128892.46,C879443573,0.0,0.0,C190109649,895383.5,1024275.96,0,0
CASH_OUT,161440.54,C1540752083,0.0,0.0,C1926625466,1938562.26,2100002.8,0,0
TRANSFER,560218.26,C1725335555,103726.0,0.0,C297998723,0.0,560218.26,0,0
PAYMENT,7381.41,C1999400204,0.0,0.0,M1598317576,0.0,0.0,0,0
